id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
YtukPVazz-uptOSZPbKHBg,JOHN,28,"2009-11-18 00:00:00",24,3,4,2,4.07,1,0,0,0,0,0,1,2,2,0,0
ytYJgUrJVBhNSACNZeYQPg,Mike,80,"2011-09-21 00:00:00",26,19,21,3,2.77,0,0,0,0,0,1,0,0,0,0,0
yU8ae_0ls8kFut5ZAQOvog,Rose,154,"2014-12-20 00:00:00",139,61,8,13,3.9,2,0,0,0,0,4,6,5,5,6,0
YugQiijMD_Uzl6AexfFG6w,Paul,176,"2013-09-07 00:00:00",31,0,2,5,3.71,1,0,0,0,0,0,2,0,0,0,0
Yuyy16nuHylNKZn9I9Vx-Q,Blossom,70,"2015-08-03 00:00:00",33,8,7,4,3.97,1,0,0,0,0,0,7,4,4,0,0
yV4dun0_ALnZ6LQIsrCu_Q,Mary,556,"2011-03-21 00:00:00",83,9,13,39,4.1,3,3,0,2,0,7,7,6,6,4,2
Yv6tTCF0rD7N9FSzL94kNw,Eric,47,"2011-11-07 00:00:00",7,2,0,2,2.44,1,0,0,0,0,1,1,0,0,0,0
YVaONBBT9lSJQwBPWCB0qQ,Ann,601,"2012-12-14 00:00:00",102,36,136,28,3.82,63,2,1,1,1,27,62,92,92,55,28
YvjFIy_gLbMuhyKYoqggKg,Sven,23,"2009-09-13 00:00:00",3,1,0,1,3.75,0,1,0,0,0,3,0,0,0,0,0
YvPJpvZKjDFU_fxUn_7rGw,Sean,20,"2014-05-07 00:00:00",3,3,1,1,4.7,0,0,0,0,0,0,0,0,0,0,0
YvqFcX5s0cHhqAFrXvNOHw,Michele,193,"2015-09-02 00:00:00",7,3,0,12,3.84,2,0,0,0,0,3,5,6,6,4,5
yVtv64u9c1pOIs-d9fbcBQ,Jim,69,"2013-02-19 00:00:00",89,16,5,2,3.77,2,0,0,0,0,2,2,3,3,1,0
YW4OFsW3DVVREml6JnOYxw,Carl,130,"2009-12-16 00:00:00",715,96,65,9,2.59,0,2,0,0,0,5,2,1,1,5,0
YwaKGmRNnSa3R3N4Hf9jLw,Paolo,976,"2008-10-15 00:00:00",950,889,992,76,3.95,148,21,13,5,4,200,368,480,480,185,134
YWe9z08ycFO_SZNppBzH0w,Penny,30,"2012-06-07 00:00:00",1,1,0,1,4.27,0,0,0,0,0,1,0,0,0,0,0
ywEB0MB_2U11NIGPs35pew,Gerry,285,"2012-01-28 00:00:00",4,0,1,9,4.02,2,1,0,1,0,8,9,7,7,8,3
yWhhUCqkn-YrHV9fltToYA,Shelle,42,"2014-01-05 00:00:00",1,0,0,0,3.65,0,0,0,0,0,0,1,0,0,0,0
YWIB0UPM4L50_RSW9oJagw,Brandon,32,"2007-04-12 00:00:00",12,5,2,1,4.26,1,0,0,0,0,1,0,0,0,0,0
YWjn9ycZliu1Qd6dcnYX7A,Celest,28,"2012-11-28 00:00:00",2,2,2,1,4.48,0,0,1,0,0,1,2,0,0,0,0
yWmY_f0uqHoyJ--cXAZKag,J,24,"2009-06-15 00:00:00",0,0,0,1,4.54,0,0,0,0,0,1,1,0,0,0,0
ywyD07wXdfTz0jicl0gTmA,Ava,383,"2008-11-24 00:00:00",87,15,5,5,3.18,0,1,1,0,0,2,5,5,5,4,1
yWyGiP9ut49-l7zxAumHTg,Eric,466,"2007-04-12 00:00:00",623,526,556,55,3.47,221,22,23,10,2,127,379,391,391,72,31
Yx8lssYAEEJUW8NQgc2b-Q,Navin,60,"2011-02-01 00:00:00",4,12,5,2,3.56,1,0,0,0,0,2,3,1,1,2,0
yXBfX8AvB7Jnmxflp398QQ,Jackie,70,"2011-12-23 00:00:00",86,0,0,1,4.56,0,0,1,0,0,1,0,0,0,0,0
yxDIPRU-VHxjGSguOhl_Dw,Adrian,47,"2011-08-29 00:00:00",23,5,6,0,3.56,0,1,0,0,0,1,1,0,0,1,0
yXKTHw9WemsWP9HpXzZP8w,Patty,252,"2010-02-28 00:00:00",317,115,141,18,3.31,1,3,0,0,0,5,15,9,9,13,12
YxlDkpO1MlR1LJiU0OtGJQ,Jennifer,500,"2010-08-19 00:00:00",550,413,379,49,3.9,58,8,3,6,3,31,135,103,103,36,32
YXsdQmosZ4ok4MJciyHM_g,Robert,31,"2014-10-02 00:00:00",3,0,0,1,4.24,0,0,0,0,0,0,0,0,0,2,0
YYO8J2rpk6Mf07LUMyv8tQ,Tony,195,"2007-08-26 00:00:00",129,105,109,7,3.63,8,1,8,0,1,10,10,22,22,4,2
YySgItMZ8hHNJFVID1lz3g,Ben,52,"2011-11-13 00:00:00",1,0,0,1,3.39,0,0,0,0,0,2,0,0,0,1,0
YYWpUsmx7N71oNH_nktt5Q,Elena,31,"2010-08-08 00:00:00",11,12,3,0,4,0,0,0,0,0,0,0,0,0,0,0
yZFAlk6UdPqzt-k2laVVaQ,Julie,1053,"2009-04-12 00:00:00",37,12,9,56,4,11,14,2,6,0,14,40,21,21,21,9
YZgFgtkI0RCKsAZLvotMjA,Lucy,226,"2010-10-07 00:00:00",28,17,18,9,3.87,10,0,2,1,1,2,19,8,8,4,0
YzGQCUxpiN607wYX06x3BA,Bridget,55,"2013-06-07 00:00:00",0,0,0,0,4.15,0,0,0,0,0,1,1,0,0,0,0
YzjsknYAU95hM3mS0HJljQ,Anita,320,"2007-06-06 00:00:00",332,274,290,70,4.08,222,28,8,20,7,90,278,435,435,138,25
yZnXoortB0ByKsz09YL_gg,Gordon,27,"2009-01-14 00:00:00",3,1,1,0,3.81,0,0,0,0,0,0,0,1,1,0,0
yZxtIDQ2WSXdRBYNdPMc-g,Nalin,33,"2007-05-28 00:00:00",2,0,1,2,3.81,2,0,0,0,0,0,1,1,1,0,0
y_4UdLKpt9nsojhndcE45g,Alice,76,"2012-03-14 00:00:00",30,18,5,4,3.52,0,0,0,0,0,2,0,0,0,1,0
y_gm01u44M2P7y_nZk6WtA,T,147,"2007-03-21 00:00:00",100,49,17,2,3.54,1,0,0,0,0,4,4,3,3,4,1
Y_h-nrOIIZWBF-AFzdQbgQ,Matthew,69,"2012-01-10 00:00:00",147,18,18,4,3.33,1,1,0,0,0,4,5,2,2,2,3
y_ltHb1MbiF1_JZyN_df_A,Neeketa,143,"2016-07-06 00:00:00",19,0,1,5,4.23,3,0,0,0,0,6,1,2,2,2,3
Y_t5q-UsgTwUEnzAQ73u1g,Holly,139,"2013-01-31 00:00:00",692,54,252,9,3.74,64,3,1,1,1,42,227,227,227,44,32
Y_uVqO1_4gt7T1a9e5qyhA,Marielena,33,"2013-08-29 00:00:00",1,0,0,1,3.29,0,0,0,0,0,0,0,0,0,0,0
Z-bTLSYSJL1qIPEusyHQUQ,"Jacky K",698,"2008-06-11 00:00:00",6,2,1,17,3.62,2,4,0,0,0,6,10,5,5,1,0
Z-pQsL7otBab6yhZdt1_qQ,Wade,38,"2011-03-17 00:00:00",1,0,0,3,2.17,0,0,0,0,0,0,0,1,1,1,0
Z0kei16JwjrmZrha9TFZ_A,Rebecca,51,"2009-11-06 00:00:00",32,1,12,1,3.38,0,0,0,0,0,3,1,1,1,0,0
z1iihEUZ-Q1oVr0MdzY56g,Thao,439,"2012-01-30 00:00:00",129,76,92,147,3.94,121,13,1,11,0,43,402,148,148,61,55
z1mnCas9J4QN698zuYs5kw,Travis,37,"2014-06-17 00:00:00",27,1,0,0,3.23,0,0,0,0,0,1,1,0,0,0,0
Z3lfiV5bn9pIe7gvcdFqnw,Jack,22,"2013-07-23 00:00:00",3,0,0,0,3.95,0,0,0,0,0,0,0,0,0,0,0
z3WHx5PVY6BglO4d6Uo9Ww,Kelly,173,"2008-08-30 00:00:00",454,66,78,15,3.61,6,3,0,1,2,6,12,10,10,4,0
z3_cA4v4ylB8ndPc681V3w,Keshon,152,"2008-04-28 00:00:00",26,13,1,5,3.7,0,4,0,0,0,0,4,7,7,1,0
Z4cmKIau4Ie5ABXmj8wtwA,Vicki,567,"2007-02-23 00:00:00",76,9,6,37,3.73,6,4,1,4,1,10,6,16,16,15,4
Z4wvyYC58FLjjPSPa0de1Q,Richard,147,"2011-03-20 00:00:00",12,47,9,9,3.82,0,1,1,0,0,0,4,1,1,2,1
Z52jpW6U8FYJbkzTuXYZ_Q,James,77,"2010-03-04 00:00:00",4,0,0,4,4.3,1,1,0,0,0,0,2,0,0,0,0
Z5gOO48vA86uz4fpLjzdyA,Kristine,21,"2013-03-10 00:00:00",17,8,6,0,4,2,1,1,0,0,1,0,3,3,2,2
Z5KryuJSoCIAoft26Nq-yw,B,114,"2008-10-04 00:00:00",53,12,9,0,3.31,1,0,0,0,0,6,9,0,0,3,0
Z5n5eq5-7Z804HJqYM4dhQ,Patricia,55,"2015-07-05 00:00:00",0,1,1,5,4.42,0,0,0,0,0,0,0,0,0,1,0
z5R3uP_MMbtnXdgy3OR73w,Kelly,430,"2010-10-05 00:00:00",6,1,0,30,3.49,10,1,2,0,0,4,6,9,9,6,1
Z5uqR7U-s-YnSW67ak1XLw,C,527,"2011-05-26 00:00:00",1,0,0,6,4.1,1,3,1,0,0,8,5,4,4,1,0
z5Yu5DZvNLnwEq59PkYG8A,C,39,"2011-08-24 00:00:00",109,1,14,0,3.33,1,0,0,0,0,0,1,0,0,0,0
Z6cFJoyh39UlyzC6lA_Kyg,Herb,23,"2009-12-24 00:00:00",0,0,0,3,3.54,0,0,0,0,0,1,0,0,0,2,0
Z6ingIFgJt7SxWZpmTUxgw,Jacky,159,"2015-12-18 00:00:00",1054,1052,1040,5,3.68,30,3,8,0,0,3,24,46,46,19,2
z6ut14bM8NXhjbXT-ts1fQ,Bobbi,84,"2010-01-07 00:00:00",5,11,5,38,3.56,19,3,1,8,0,15,13,14,14,7,17
z72bj7TDPCi0Sovmsm4KOw,Kate,499,"2010-07-27 00:00:00",4,2,1,18,4.02,7,5,0,0,0,9,11,7,7,14,4
Z7ux4V1__Ni1Xc6gp8PvJQ,Terran,176,"2009-05-27 00:00:00",20,25,10,3,3.53,6,0,0,0,0,8,4,10,10,2,2
Z88N6qly3Dp5C06XbZ9IMQ,Janice,2159,"2006-10-22 00:00:00",24482,24027,25391,567,3.83,18812,1013,1543,1443,357,3038,6724,11404,11404,4222,6771
z8cf4pcU1vX4z1NOUCNrzA,Richard,523,"2011-08-20 00:00:00",261,25,20,23,3.86,4,4,0,0,1,6,14,7,7,5,11
z8L3LVEbuzdg8JsJBh7nyw,Victor,47,"2015-10-02 00:00:00",2,2,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0
z8tnaRCshhjfJHMDfjhFsQ,Derrick,20,"2012-06-08 00:00:00",0,2,0,2,3.38,0,0,0,0,0,0,0,1,1,0,0
z984YTUichrj3xQyEwMxcg,Alan,46,"2010-01-03 00:00:00",0,1,0,2,4.25,0,1,0,0,0,1,1,0,0,0,0
Z9rhBGmeEQlYmTSmBqYXjg,Wendy,55,"2008-02-06 00:00:00",3,0,1,4,4.35,1,2,0,0,0,1,2,1,1,2,0
Z9TdNf7XwjyxGyuIit-_YA,Jeff,24,"2010-06-10 00:00:00",8,4,2,5,3.52,0,0,0,0,0,1,0,0,0,1,0
Z9ZlS0KtUDmv4Oejl_ie5g,Andres,48,"2009-06-27 00:00:00",1,2,0,2,3.2,1,0,0,0,0,2,4,2,2,0,0
Za8VyFxoPAnfYoMCjNrTxA,Alice,604,"2010-09-26 00:00:00",171,41,35,77,4.47,22,1,2,4,0,34,33,29,29,13,22
ZakXMnPmK6GESBS-zC_eAg,Jon,350,"2009-08-13 00:00:00",46,9,8,18,3.42,20,4,1,1,0,20,19,11,11,13,1
zaNCnvt1ucgQ_MurS-bOfg,Ty,31,"2015-01-02 00:00:00",3,0,0,0,3.78,0,0,0,0,0,0,0,0,0,1,0
zavInlGWzD-gVGNTrFQF6A,Lisa,59,"2009-03-03 00:00:00",13,20,10,2,3.54,1,3,0,1,0,1,4,0,0,0,0
Zb2T6JhcBGzgc6RWmldbDg,"love lv",162,"2010-06-10 00:00:00",18,3,0,3,3.54,0,1,0,0,0,1,2,1,1,5,0
ZBDh6XD98hTp9_w0mLgCVw,Kevin,172,"2007-06-04 00:00:00",696,624,701,32,3.96,376,45,29,13,8,240,332,762,762,83,18
ZbkA2bI3HGqQmy_z-YWAmg,Romeo,508,"2013-10-15 00:00:00",363,148,1935,47,4,71,6,4,9,0,35,89,142,142,25,158
ZBmrcZZK9TNUO9R_niG1gQ,Jen,34,"2010-07-02 00:00:00",7,3,0,2,4.46,0,0,0,0,0,0,1,0,0,1,0
zbpP28M6g0YHaaIJ6ZP2Xg,Elise,46,"2017-09-27 00:00:00",2,1,0,1,3.8,2,0,0,0,0,1,1,0,0,1,2
ZBrMGcXasVAU9UPxnm3BtQ,Calvin,31,"2012-03-25 00:00:00",1,0,1,0,3.88,0,0,0,0,0,0,0,0,0,0,0
ZBS_SA9G7Xo1QwfqTmu6oQ,N,43,"2010-09-14 00:00:00",2,3,1,1,4.23,0,0,0,0,0,1,1,0,0,0,0
ZC5XEWsIbxsxSQb5zN1gpA,Kelly,261,"2008-07-25 00:00:00",91,64,51,20,3.38,113,16,14,12,7,44,82,103,103,28,14
zc6cucEAy6Qxkxr9ZUkqbw,Jimmie,23,"2013-02-13 00:00:00",7,3,4,2,4.17,0,0,0,0,0,1,0,0,0,1,0
zcCEjj_IjSBkLq1UPLizww,Kevin,190,"2014-05-30 00:00:00",53,138,11,4,4.56,0,0,0,0,0,0,1,0,0,0,1
ZccFoXKGIjLr4WSvG4fZIw,Joanne,75,"2012-09-09 00:00:00",8,1,0,4,2.65,2,1,0,0,0,2,1,0,0,0,0
zCgNYXZySvDjdolzT5ojsw,Melissa,23,"2012-05-30 00:00:00",11,3,2,1,3.46,0,0,0,1,0,1,1,0,0,0,0
zcmCg2nsT0pBinXiVEA5Wg,Foodie,46,"2012-02-12 00:00:00",6,0,0,0,3.5,0,0,0,0,0,3,0,0,0,0,0
ZcwLnR_VGfgLmuJ_7tnAjQ,Eric,476,"2010-07-28 00:00:00",196,147,159,32,4.56,22,7,0,0,0,14,14,86,86,24,33
zd1EpwQAHSW9hs-7TVN03A,Jenni,39,"2010-12-14 00:00:00",6,2,1,2,2.91,1,1,0,1,0,3,3,1,1,0,0
Zd3zd6qztBvRvr0bbdpTdg,Zahra,83,"2013-11-20 00:00:00",9,0,0,0,3.66,0,0,0,0,0,0,1,0,0,0,0
zDi3KsdJ7NkR9y0AxG5JSA,Lan-Anh,99,"2008-08-20 00:00:00",9,10,1,4,4.06,13,1,1,0,0,3,6,7,7,1,0
ZdiVq7dc9zfQBRKwEXf9aQ,Angie,21,"2010-08-28 00:00:00",3,1,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0
ZdizwYwPiIlhK3G2u-fZnA,Sylvia,408,"2015-01-29 00:00:00",1897,117,178,34,3.92,6,1,0,2,1,5,7,6,6,5,10
zE49S2Em3l7vgIlvFzZFOw,Jenny,106,"2014-06-20 00:00:00",48,2,8,7,3.71,8,0,0,0,0,3,7,5,5,6,1
ZE5S9S_3a6Kixl_qU4l-rw,Sheila,25,"2009-03-11 00:00:00",1,0,0,3,4.2,5,1,0,0,0,0,1,2,2,1,0
ZEDNmRL44RIe05yCK89dcA,Matt,64,"2010-07-12 00:00:00",5,2,1,2,3.69,0,0,0,0,0,1,2,0,0,1,0
ZEJRcBws67duetm2trXXiQ,D,60,"2010-01-03 00:00:00",4,0,0,0,2.97,0,0,0,0,0,2,1,0,0,0,0
zEOuNc4K40aw-GE6y8RgIg,Elina,215,"2011-01-25 00:00:00",13,7,6,8,3.86,4,1,0,0,0,2,3,0,0,0,0
zEYHqNM1egLq562Fi795xA,Michelle,175,"2009-09-29 00:00:00",57,4,4,4,3.97,1,0,1,0,0,1,1,1,1,1,0
zeYwmDcznqbIynE3vu04nQ,Brian,27,"2010-01-19 00:00:00",0,1,0,0,2.96,0,0,0,0,0,0,0,1,1,0,0
zF10BKjK4Lz9U_8Yqw28ww,David,932,"2009-06-22 00:00:00",291,81,104,31,3.33,24,16,5,2,0,33,32,28,28,26,13
ZFAtjSBQDA3kDExHwFz4Iw,Jeff,764,"2009-05-27 00:00:00",11,14,11,24,3.18,3,3,3,1,2,11,12,16,16,10,0
ZfE5VbSyJLEM2DTOfB6sJw,Terri,272,"2007-10-26 00:00:00",403,153,131,25,3.39,8,8,2,1,0,14,15,11,11,7,0
zFYs8gSUYDvXkb6O7YkRkw,Joyce,622,"2009-09-05 00:00:00",8360,8305,8352,419,3.81,6417,257,101,92,6,1223,2251,3651,3651,941,2444
zf_9FrYd-h2A0dyOCPVl9g,Gokhan,164,"2011-10-06 00:00:00",90,35,14,5,3.44,0,0,0,0,0,7,2,1,1,0,0
zGCsNjM5NEsqw1zpb2jIxw,Alex,26,"2012-09-01 00:00:00",111,25,40,2,4.85,1,2,0,0,0,2,6,2,2,2,0
ZgDOTK8kX_rZKmm1uPpjLw,Chris,184,"2009-07-13 00:00:00",48,8,16,15,3.88,2,0,0,0,0,2,5,2,2,2,2
zgFpxIm2_I86lhtHOdmjsQ,Ana,137,"2013-03-29 00:00:00",148,37,14,27,3.66,28,5,0,0,0,9,21,23,23,19,4
zGhFa9x2yHmtdx4UBLKF6Q,Tiffany,165,"2010-09-04 00:00:00",164,6,0,31,3.84,10,1,0,0,0,3,6,7,7,8,3
zgntSx-CNGRprYKkp_UD1A,Mitch,219,"2010-11-07 00:00:00",9,1,3,1,3.65,0,1,0,0,0,0,5,0,0,2,0
ZGoIAIfTuJeR0pwWDRL6sA,Angela,520,"2010-02-20 00:00:00",120,43,16,46,3.91,21,1,2,0,0,31,45,32,32,31,10
zGw3M9sjxxfAIcXQcx1FWg,Stacey,36,"2010-12-14 00:00:00",2,0,0,0,3.34,0,0,0,1,0,1,0,0,0,1,2
zH2XE7kL3F88sNCmBWyoGw,Brittany,20,"2014-05-10 00:00:00",1,0,0,1,4.7,0,0,0,0,0,0,0,1,1,0,0
zH44KRL-vS2-BkeGay_Bhw,Rick,552,"2007-02-10 00:00:00",106,79,66,42,3.73,24,11,4,1,2,31,41,39,39,18,7
zH6racrZ7rUqqv_Qy6dZDQ,Lynn,408,"2015-11-04 00:00:00",356,214,241,17,3.85,189,9,14,2,1,121,209,255,255,31,68
zhg-j5H6UsCd_DnpvNIprA,François,44,"2014-03-31 00:00:00",7,3,0,1,3.51,0,0,0,0,0,2,1,0,0,1,0
zhS9cyzz2XwJADcikGsc9Q,Jessica,83,"2015-06-04 00:00:00",5,2,1,3,3.79,0,0,0,0,0,1,2,0,0,2,1
ZHv4buWq0e6Rklj8hoaPdQ,Gary,43,"2015-03-08 00:00:00",5,0,0,3,3.76,0,0,0,0,0,2,1,1,1,1,2
ziHyiTqT38Mt-7w8Z6kCgw,"Brad And Andrea",88,"2011-01-10 00:00:00",33,13,3,6,3.24,1,1,0,0,0,2,4,1,1,1,0
ziIhtm4FCo3fDj_liVgPPg,Matt,109,"2010-06-17 00:00:00",4,1,1,0,4.09,2,0,0,0,0,3,3,2,2,0,0
ziiMYejVJAjbkRjSeAzrbQ,Kimberly,621,"2014-02-20 00:00:00",153,85,84,24,3.88,6,3,1,0,0,9,12,14,14,4,19
zIj-0Aa0bLomrCIsveQ8PA,Derek,47,"2012-10-23 00:00:00",44,13,2,2,3.98,0,1,0,0,0,0,3,0,0,0,1
ZintKm1AB5nFYsj-nDlsmw,Saif,44,"2012-09-27 00:00:00",0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0
ZiO2Wr41kZ4Vz64aheBFPQ,AL,1121,"2009-04-10 00:00:00",324,48,125,37,3.6,4,6,2,1,1,20,26,23,23,5,6
zIVMqFgY94BFzBtmR6sP_Q,C,41,"2013-09-25 00:00:00",0,0,0,0,3.98,0,0,0,0,0,0,0,0,0,0,0
zj3iCX3RlwH5ciO6FDn_xw,Jon,32,"2011-06-03 00:00:00",52,8,16,2,4.24,0,0,0,0,0,2,4,1,1,0,0
zjDzAPojFIFsDwHYdA4Z7A,Xtina,102,"2006-02-23 00:00:00",105,11,5,3,3.88,0,0,0,0,0,1,0,1,1,1,2
zjekxY1oWhwHLMYb6J-19g,Crystal,177,"2009-01-04 00:00:00",92,57,26,42,4.19,28,4,4,10,1,20,60,34,34,30,22
zJpyU9EljU4KnSiFhfvzxg,Dee,46,"2008-04-13 00:00:00",14,2,11,1,4.2,0,1,0,0,0,4,2,0,0,0,0
ZjSywK4SkVzJId78DgQNIg,Bob,109,"2008-05-06 00:00:00",9,3,4,6,3.03,0,0,0,0,0,3,2,1,1,1,0
zJTlBlIE7sL2LoAkmixHbQ,Jennifer,39,"2010-08-29 00:00:00",148,44,84,1,4.95,0,0,0,0,0,0,1,1,1,0,2
ZjVI42MTtWY7MdeMCqnB-A,"Kitty Kat",45,"2012-07-16 00:00:00",44,7,1,1,2.8,0,0,0,0,0,1,1,1,1,0,0
zJwoX_6YhilO4S3zcyhjag,Lindsay,33,"2014-09-23 00:00:00",1,0,0,1,3.39,1,0,0,0,0,0,0,0,0,0,0
ZKa9nvN1aSz4ihBR2PG7-A,Scott,51,"2013-03-29 00:00:00",54,0,1,3,3.65,0,1,0,0,0,1,2,0,0,1,0
ZKaI4-sYPmwT_SGLuT3g7A,May,60,"2015-04-11 00:00:00",0,0,0,0,4,0,1,0,0,0,0,0,3,3,2,0
zkg-1BFMTZrsKy7mjRrrsQ,Paul,767,"2008-07-14 00:00:00",49,70,700,75,3.91,443,50,29,24,20,273,373,767,767,177,14
zkKiT2Zl2kJKbR-pUj9Zxg,S.,33,"2010-05-24 00:00:00",1,0,0,0,4.09,0,0,0,0,0,0,0,1,1,0,0
ZklRiCiGow2PuN95Q6_v2A,Lisa,99,"2016-07-06 00:00:00",2,0,0,2,4.16,0,1,0,0,0,1,4,2,2,3,2
zkLXjdt1LDX4VM6m7J2WBQ,Kat,37,"2010-06-28 00:00:00",6,8,0,1,4.19,0,1,0,1,0,0,1,0,0,0,0
ZkMVaOkPSmQWefuUKlAElQ,Philip,146,"2011-07-30 00:00:00",25,11,12,14,4.24,1,1,0,0,2,0,5,3,3,0,2
zkt-WvZ4bn2-ZRvAo22f2g,Meagan,26,"2012-04-10 00:00:00",13,0,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0
ZkW47wxJYwArBbPVXCcYOg,Brad,66,"2007-04-22 00:00:00",4,0,1,4,3.96,1,1,1,0,0,1,2,1,1,0,0
zL2wX9mGV1p1nUSOk5mKxg,Marcus,115,"2013-01-17 00:00:00",5,0,7,4,3.77,0,2,0,0,0,1,0,3,3,0,0
zlfTN7j9fEXg5EhstFcK9A,Jarleen,256,"2011-06-07 00:00:00",34,42,5,56,3.97,28,7,3,5,0,12,22,44,44,19,10
zlo2SXZBwhbx6JlsVHme5Q,Tina,66,"2013-09-13 00:00:00",15,1,2,1,3.57,1,2,0,0,0,0,1,0,0,2,0
zlqbbhAujrMla0eDiK7mIw,Lisa,702,"2008-07-31 00:00:00",16,21,13,96,3.78,72,6,8,18,3,43,89,133,133,74,32
zLxXkfL5ij0LkB1QhTPYmQ,Ricky,43,"2009-10-18 00:00:00",0,0,0,1,3.38,0,0,0,0,0,0,0,0,0,0,0
ZMBIjbnvatw6Z6JNPlS99Q,Eugi,1261,"2009-01-21 00:00:00",325,245,238,107,3.88,93,15,14,15,9,31,185,150,150,101,21
ZMc68qAU0oKEbJqercHPYA,Greg,311,"2014-03-30 00:00:00",1294,830,1041,38,3.88,23,4,0,1,0,20,30,43,43,27,18
ZmdsvnWy8uA9noED5Mf46g,Cristine,77,"2013-05-04 00:00:00",4,2,5,0,3.88,1,0,0,0,0,0,0,0,0,0,0
zMFJCez3mgtLBne9emi89g,MJ,48,"2007-02-04 00:00:00",0,1,0,8,4.05,1,1,0,0,0,0,1,0,0,0,0
ZmNKhQQFAFor420jxISQTQ,Azin,47,"2012-06-08 00:00:00",35,14,5,2,3.81,1,0,0,0,0,2,0,0,0,0,0
ZmnSHsiYfFxaqjjxF2I-Eg,Cee,31,"2013-04-02 00:00:00",0,5,2,0,3.61,0,0,0,0,0,0,0,0,0,0,0
ZMocFA2lNMJeiKjguUKu7g,Jack,1165,"2012-05-09 00:00:00",8121,265,108,184,3.47,1128,196,146,14,18,899,2318,3097,3097,820,394
ZMS5bGXARL0XLF09Kz9kSg,"Natalie Elizabeth",59,"2006-10-26 00:00:00",5,0,0,1,3.08,0,0,0,0,0,0,0,2,2,0,0
ZmZk86ubu7Kt7HZ5Gn_8xw,Keets,59,"2015-08-30 00:00:00",1,0,0,1,4.16,5,0,0,0,0,0,0,4,4,2,2
zNaDJXGjGro-kwu37h4e3A,Mercy,572,"2006-09-25 00:00:00",6512,4120,6324,49,3.76,502,28,13,84,4,238,641,464,464,81,25
ZNf1DqJUnQF5R_uaaQcmbA,Murp511,36,"2012-05-28 00:00:00",15,2,3,1,2.09,0,0,0,0,0,1,1,1,1,0,0
ZNJJNS5VKwyKkpuAkvrMaA,Shannah,37,"2011-08-29 00:00:00",5,0,3,1,3.84,0,0,0,0,0,0,1,1,1,0,0
ZNLu81xucbPgVFWtWpunyQ,Erin,75,"2006-08-08 00:00:00",10,6,3,2,3.95,0,1,0,1,1,3,2,5,5,1,0
ZNQgqENlQhmoyqAdrsv1OA,Lisa,760,"2012-12-11 00:00:00",4,1,2,27,3.83,2,1,0,0,0,8,10,7,7,10,2
zNs-xd09AD63-MApWpLr5g,Karla,65,"2012-10-20 00:00:00",179,12,7,3,4.17,0,0,1,0,0,3,0,1,1,2,0
ZNvSWTAsKbu9wKz7WCUnyw,Angeline,49,"2013-03-20 00:00:00",9,12,5,1,3.79,0,0,0,0,0,0,0,0,0,1,1
ZNWErzMr2NL2cT3F566ZWA,Esther,470,"2007-12-17 00:00:00",67,34,17,25,3.62,10,11,7,0,0,13,11,23,23,9,0
Zo-tRHfaanb4wXknzzISmw,Phillip,30,"2008-11-04 00:00:00",8,2,4,0,3.26,0,3,1,1,0,2,2,1,1,1,0
zo5-4wzdppaZp_X5rG8dmg,Alison,23,"2009-08-10 00:00:00",12,2,8,0,3.88,0,0,0,0,0,0,1,0,0,1,0
zocuwB359woyJaUnV6Ydjw,Justin,140,"2010-04-03 00:00:00",18,4,3,6,3.68,3,3,1,1,0,1,5,5,5,2,0
ZoejY7GfNKHK0P1OVWQ07A,Jason,59,"2013-04-21 00:00:00",2,0,1,0,3.27,0,0,0,0,0,0,1,0,0,1,1
zOH0j3B96Mrk3HhUjjXs-Q,Greg,106,"2011-05-03 00:00:00",51,29,5,4,4.04,0,0,0,0,0,6,3,0,0,1,0
ZOk2WIk4bF-h8UhgS6f6Iw,monica,21,"2008-03-27 00:00:00",0,0,1,0,2.89,0,0,0,0,0,0,1,0,0,0,0
zONGOlUlk65vMtuS_eE4jg,Denisa,575,"2012-01-03 00:00:00",368,88,176,113,3.75,97,15,12,15,0,65,83,137,137,58,15
Zonohv4C-9kidPGIzY6T7Q,John,33,"2012-09-26 00:00:00",61,12,12,2,4.39,0,1,0,0,0,3,3,1,1,1,1
ZoOEqCJn39ZpkL4OUJBkRg,M,64,"2008-01-07 00:00:00",53,38,43,0,3.6,0,0,0,0,0,0,2,0,0,0,0
zp266FNqeSCOtTG_aI8N1Q,"Rick Deckard",31,"2010-12-14 00:00:00",20,0,1,2,3.36,10,1,0,0,0,5,7,4,4,0,4
ZpeTWWuYW9tMeVwrObom9g,Tish,94,"2010-03-06 00:00:00",80,51,43,9,3.99,14,3,1,1,0,12,6,24,24,7,0
zpE_l-246q5K9rNvs5jc5Q,Hanie,100,"2010-12-24 00:00:00",13,7,12,0,3.06,0,0,0,0,0,0,0,0,0,1,1
